event_id,timestamp,user_id,device_id,ip_address,geo_lat,geo_lon,geo_country,action,resource,resource_sensitivity,auth_result,session_duration_s,is_new_device,label
39304505-c399-497f-9894-ca8da973af5b,2026-07-01T07:18:00,user-079,dev-3b512cdb,10.191.54.215,51.489753833432324,-0.17491254978100715,GB,query,payment_gateway,5,success,3462,False,none
ee463b7f-2ced-4606-b084-09799549a7ff,2026-07-01T07:19:00,user-008,dev-33984fba,10.65.47.166,40.729845604008,-74.00515115135772,US,login,intranet_wiki,1,success,1545,False,none
c59f2f7c-6910-4157-8157-b70601ca859d,2026-07-01T07:19:00,user-015,dev-60ef5d44,10.145.232.254,19.090131240951493,72.88013185348356,IN,file_access,admin_console,5,success,3545,False,none
d01bc396-885a-4759-baf5-f21fea261cb2,2026-07-01T07:19:00,user-017,dev-053e9699,10.29.211.248,19.067650786666043,72.88069918140032,IN,query,payment_gateway,5,success,1054,False,none
a831de59-f075-4c50-a328-495b8f49eb10,2026-07-01T07:19:00,user-031,dev-716fbdf6,10.250.135.24,43.66738663825402,-79.39444728829795,CA,read,shared_drive,2,success,1622,False,none
6503fcb7-0be0-4e79-818c-0f43ea943f49,2026-07-01T07:22:00,user-005,dev-07ecc6c1,10.58.142.147,1.3247159094327847,103.81271124108818,SG,login,payment_gateway,5,success,2554,False,none
af81847c-64b6-4f68-b805-93158a729658,2026-07-01T07:25:00,user-052,dev-da3162d1,10.66.69.124,28.710029617731355,77.10128610998044,IN,file_access,admin_console,5,success,2358,False,none
b2e2a249-63d8-4028-a38c-607f77281339,2026-07-01T07:26:00,user-027,dev-f456097e,10.72.143.24,-23.596109973429684,-46.660152742659086,BR,query,shared_drive,2,success,2930,False,none
16c24819-c5b0-49d0-b293-b1b62b1586bf,2026-07-01T07:27:00,user-030,dev-21945b69,10.245.102.25,28.65667356927317,77.06958321916923,IN,read,source_repo,3,success,395,False,none
b4eee0cf-2f9c-478b-9bda-1eb998d9eb21,2026-07-01T07:27:00,user-031,dev-716fbdf6,10.103.75.214,43.66270476546428,-79.4012250511238,CA,login,source_repo,3,success,416,False,none
a6ce6e66-bf9e-4728-9912-16f8b39fcc7e,2026-07-01T07:28:00,user-027,dev-f456097e,10.135.61.24,-23.584738462293448,-46.61469451570495,BR,login,hr_db,4,success,940,False,none
cd5e0740-302d-437b-839d-0fe3edd12309,2026-07-01T07:29:00,user-000,dev-c5e959a6,10.139.252.113,19.03404418518993,72.83168607841837,IN,query,vpn,3,success,3068,False,none
48b7bdb0-4a21-4249-8751-f4e9c126db52,2026-07-01T07:29:00,user-051,dev-623716b0,10.70.135.94,-33.829837464751186,151.18428569058852,AU,read,payment_gateway,5,success,3382,False,none
ccea5d07-c4ac-4fb2-9f07-b1281482d7c0,2026-07-01T07:30:00,user-021,dev-532f2b80,10.212.43.30,50.14403177447071,8.705115072302279,DE,read,admin_console,5,success,1337,False,none
ab196ef6-9655-46c6-8a5e-8cd5cedfcf69,2026-07-01T07:32:00,user-008,dev-33984fba,10.67.192.40,40.67902472120885,-73.97286549433109,US,file_access,admin_console,5,success,3013,False,none
8477f5c3-8e3e-4d2b-bc19-88dc06c6b91d,2026-07-01T07:32:00,user-018,dev-a5345638,10.30.247.169,12.970385438400308,77.54526123569921,IN,query,source_repo,3,success,108,False,none
237bf09c-da9c-4f9c-b38e-463e4c7f8b04,2026-07-01T07:32:00,user-034,dev-072ead62,10.152.211.14,50.1479849146353,8.647177845109526,DE,file_access,hr_db,4,success,1463,False,none
e52bd3ed-a788-479b-b1e8-701877117b01,2026-07-01T07:34:00,user-040,dev-cef3a081,10.200.151.246,19.08940456690198,72.85750565032161,IN,read,hr_db,4,success,105,False,none
d4d86b96-7df6-478e-94f1-93e641c132cb,2026-07-01T07:39:00,user-040,dev-cef3a081,10.58.92.172,19.105966005360553,72.91292511277675,IN,query,payment_gateway,5,success,2700,False,none
15661808-0138-40ef-a785-dc2a456e270f,2026-07-01T07:45:00,user-029,dev-b0268f30,10.96.252.139,19.05690530721512,72.87674364201276,IN,login,finance_share,4,success,290,False,none
a5a7b3f3-03da-45fe-b2f2-cf88e6157d72,2026-07-01T07:46:00,user-030,dev-21945b69,10.197.224.188,28.69606532291852,77.0691338442896,IN,query,source_repo,3,success,2079,False,none
befc4e9c-91a0-45a6-a2af-8a14f42953c7,2026-07-01T07:47:00,user-018,dev-a5345638,10.124.104.102,13.013112645959357,77.59980792925478,IN,read,intranet_wiki,1,success,1619,False,none
467dd5cd-a791-4f07-8fd3-7d3c72a9e68d,2026-07-01T07:47:00,user-022,dev-76325e74,10.219.199.2,51.52787356159597,-0.15722155206326782,GB,login,source_repo,3,success,2424,False,none
ef0d685a-cb5b-4b15-b854-044e2576ca08,2026-07-01T07:47:00,user-040,dev-cef3a081,10.108.211.232,19.09059315035601,72.87895526945476,IN,file_access,vpn,3,success,813,False,none
8e9bcab9-fd3e-4359-bfc5-a186cd0f716c,2026-07-01T07:48:00,user-045,dev-9e25d011,10.246.190.159,-33.88725830940281,151.24911212003929,AU,read,intranet_wiki,1,success,2070,False,none
ad0c6015-0120-4d99-9610-d6046b0ad1bc,2026-07-01T07:50:00,user-040,dev-cef3a081,10.116.132.105,19.064803260364478,72.89072172646259,IN,query,payment_gateway,5,success,1355,False,none
b2d709fc-dea5-4ee3-a797-e0799c24688c,2026-07-01T07:51:00,user-022,dev-76325e74,10.166.100.118,51.468795497070516,-0.11072985717755814,GB,query,source_repo,3,success,2221,False,none
56a5c8cd-0603-4825-93d0-e304da9328f0,2026-07-01T07:51:00,user-045,dev-da57631a,10.128.226.248,-33.88109197191956,151.20766298955232,AU,file_access,intranet_wiki,1,success,3162,False,none
536a7c45-ae9e-40b0-9429-0d1a3a98f2c8,2026-07-01T07:52:00,user-030,dev-21945b69,10.228.5.68,28.67506842844005,77.12181760763214,IN,read,email,1,success,1111,False,none
a29c4a1c-45aa-4ed3-b598-904b5f95066e,2026-07-01T07:58:00,user-015,dev-60ef5d44,10.90.18.215,19.06569945742783,72.87723838973218,IN,read,source_repo,3,success,213,False,none
9d0a6678-019f-418d-bd75-18037d36e89d,2026-07-01T07:58:00,user-071,dev-843cd482,10.33.154.171,51.458427239676226,-0.16814964011432915,GB,login,crm,2,success,2524,False,none
29d56d04-ead8-4a68-b038-f739962b179a,2026-07-01T07:59:00,user-077,dev-b3493505,10.236.101.68,1.3722261154203348,103.78667559563651,SG,query,source_repo,3,success,2591,False,none
2c2ee363-b144-4633-9378-d4a390679f84,2026-07-01T08:00:00,user-034,dev-5ef35ed9,10.9.2.161,50.134260324091336,8.654726571128908,DE,read,source_repo,3,success,1338,False,none
61a735df-4175-449c-b657-d642636566b7,2026-07-01T08:00:00,user-036,dev-a731fdca,10.168.183.229,40.706571451678194,-73.99381929666674,US,login,shared_drive,2,success,1586,False,none
754d1fb4-c5b9-48f8-a161-1064534601e8,2026-07-01T08:03:00,user-046,dev-8e77f588,10.243.49.116,1.3765593220462327,103.79577691220116,SG,read,crm,2,success,2355,False,none
6ac01332-4feb-4ae4-99c1-1e58f86a7b26,2026-07-01T08:03:00,user-070,dev-292a2426,10.214.182.13,19.05498561976229,72.88066123298924,IN,login,admin_console,5,success,2164,False,none
89eda50a-5bce-4098-ae2e-e60969eb5f04,2026-07-01T08:05:00,user-002,dev-20686af2,10.123.254.234,1.3604157130652055,103.79301884442951,SG,read,crm,2,success,1942,False,none
e9de8130-85cf-4696-a69c-fc8d29772f9b,2026-07-01T08:05:00,user-019,dev-3d5c017c,10.194.78.190,51.49636219753971,-0.14172997718859395,GB,login,admin_console,5,success,81,False,none
5eb4bb77-60a9-49c2-860f-90347fa276c7,2026-07-01T08:07:00,user-026,dev-1205511a,10.114.23.245,43.64329248470435,-79.3455008761815,CA,read,intranet_wiki,1,success,3228,False,none
65aa7da0-60fd-47b8-b79e-1af085601756,2026-07-01T08:12:00,user-028,dev-45a74f5b,10.47.169.32,1.3063696319090432,103.81589949220019,SG,file_access,vpn,3,success,2410,False,none
85effe21-d07a-410c-b0fa-47e5a3597e7a,2026-07-01T08:14:00,user-035,dev-83cb8dd5,10.11.86.32,28.690759145139985,77.11755403801213,IN,login,crm,2,success,1596,False,none
333592a5-2cd3-475a-bcb4-065610b4872a,2026-07-01T08:14:00,user-059,dev-f685b5d3,10.186.200.47,12.991561462108244,77.61111806185419,IN,read,admin_console,5,success,1916,False,none
ac0797bf-6293-4878-bd9d-a743bcba61c7,2026-07-01T08:19:00,user-010,dev-ff3cb996,10.85.227.90,1.3468129659670258,103.84248143957112,SG,read,crm,2,success,2578,False,none
6801a699-6dee-45c4-9b0b-a78b78929e3e,2026-07-01T08:20:00,user-026,dev-1244776e,10.4.188.52,43.6323595090656,-79.35474927827127,CA,file_access,intranet_wiki,1,success,1960,False,none
29333c41-0c5f-445c-9701-7bfbf0edfd01,2026-07-01T08:23:00,user-034,dev-072ead62,10.237.60.121,50.066267695440644,8.695539674365204,DE,login,source_repo,3,success,1994,False,none
5c5caea0-7c68-4f07-89f1-850b05450ec3,2026-07-01T08:24:00,user-043,dev-d10a1891,10.161.209.93,50.07155832164495,8.674707158907932,DE,read,finance_share,4,success,1130,False,none
25aeb7bb-e4b1-4afc-b6a9-a6d41e4dba2a,2026-07-01T08:25:00,user-072,dev-b905a023,10.86.33.94,40.76032074941925,-74.0221368353663,US,query,source_repo,3,success,562,False,none
bdd9756b-86a6-45f4-b792-422238b5298a,2026-07-01T08:26:00,user-077,dev-b3493505,10.148.134.61,1.3638680240057235,103.8605328234973,SG,read,source_repo,3,success,2447,False,none
24a211df-27e9-412a-b2b2-f7aeb4384acc,2026-07-01T08:28:00,user-023,dev-c078c24f,10.107.179.221,19.097075395949382,72.89097706309272,IN,file_access,shared_drive,2,success,2583,False,none
51ec0d52-887b-4008-85db-9e967f418945,2026-07-01T08:33:00,user-033,dev-88442031,10.206.163.175,50.074892950857645,8.634645527112038,DE,query,admin_console,5,success,1270,False,none
cfbce6e4-8a53-4ca0-9204-5e6abfdfca40,2026-07-01T08:33:00,user-050,dev-975fb3a8,10.66.91.224,43.60632737539565,-79.42249448315101,CA,file_access,finance_share,4,success,464,False,none
2b9cd6d8-c680-4313-a53e-807dfd5da562,2026-07-01T08:35:00,user-048,dev-2ade1ed5,10.210.223.102,12.946589611777119,77.61609379829848,IN,query,crm,2,success,3453,False,none
bffdfd8f-c8b8-4339-aaf2-043af0b0d8f9,2026-07-01T08:36:00,user-050,dev-975fb3a8,10.131.25.94,43.62527227841463,-79.36141548054303,CA,login,source_repo,3,success,914,False,none
f3dc9fad-8e1f-422e-9095-53a430964034,2026-07-01T08:39:00,user-073,dev-53b8c821,10.252.238.52,51.4867562931285,-0.12801009557675544,GB,read,finance_share,4,success,2281,False,none
e2665463-f1e7-48bc-b018-392517bfa1d5,2026-07-01T08:46:00,user-030,dev-21945b69,10.173.247.181,28.65719932040522,77.14674422581021,IN,file_access,source_repo,3,success,2547,False,none
42e0f0e0-cfc3-4848-b973-c80623cf849b,2026-07-01T08:48:00,user-045,dev-da57631a,10.203.113.193,-33.86113348136526,151.1647148171289,AU,query,intranet_wiki,1,success,2019,False,none
d1d5f58f-4a00-44f8-b48f-5740a3f521f5,2026-07-01T08:49:00,user-035,dev-83cb8dd5,10.183.209.76,28.670137359863077,77.10731387637284,IN,file_access,intranet_wiki,1,success,2878,False,none
a0c215ee-d242-440d-9dce-9a3b54643a35,2026-07-01T08:49:00,user-070,dev-b227a9ac,10.85.165.224,19.057621043255047,72.91219948853625,IN,read,crm,2,success,1171,False,none
8f65b868-7130-46db-8d7f-4861b43aee50,2026-07-01T08:51:00,user-073,dev-53b8c821,10.220.60.99,51.502411551912544,-0.09251257107232767,GB,query,finance_share,4,success,1942,False,none
e9d7f54b-102f-4cba-bb7f-7ced70e6444a,2026-07-01T08:52:00,user-012,dev-87b7c7b3,10.97.81.128,51.55699694110954,-0.13111848822626493,GB,read,intranet_wiki,1,success,2097,False,none
e192530d-42a0-4f11-aa22-21a7e4a94fde,2026-07-01T08:53:00,user-045,dev-da57631a,10.79.54.31,-33.8267811870467,151.22688121248765,AU,query,intranet_wiki,1,success,2574,False,none
b88a2856-ae12-4fb4-a3fd-efa3e1fa7692,2026-07-01T08:53:00,user-072,dev-b905a023,10.142.139.194,40.74174927322938,-73.9916168821877,US,query,source_repo,3,success,1518,False,none
c7229b6f-2799-421d-84e6-e15a0f5f6521,2026-07-01T08:54:00,user-072,dev-b905a023,10.50.7.136,40.68449980758117,-74.03684524798075,US,read,email,1,success,763,False,none
7d0b861b-bc97-42f8-abe8-3070a3968561,2026-07-01T08:57:00,user-019,dev-3d5c017c,10.117.108.231,51.54421168905816,-0.08904456929655064,GB,query,vpn,3,success,1170,False,none
a438dce4-7757-44ed-b173-3acbb2a6f86a,2026-07-01T08:59:00,user-019,dev-cbe2e5df,10.16.91.238,51.542442760010424,-0.17623419048080655,GB,file_access,crm,2,success,2464,False,none
01adcada-c1a7-4e39-a7c5-cd4fe492a79f,2026-07-01T09:01:00,user-047,dev-cde0d76d,10.53.134.159,-23.584972563799983,-46.61781673244566,BR,query,crm,2,success,1327,False,none
21706b4d-ac33-461a-9a3b-179cea84685d,2026-07-01T09:01:00,user-053,dev-8bfd3ec6,10.181.154.61,50.160499441124685,8.72995878248606,DE,read,email,1,success,3385,False,none
96df82f0-e7f3-4a8c-bf27-650230648c6b,2026-07-01T09:02:00,user-016,dev-5ccf968d,10.32.30.240,43.692621844533846,-79.33458627519177,CA,query,admin_console,5,success,189,False,none
359de738-2c6e-43ce-bbf5-d519304c421b,2026-07-01T09:04:00,user-067,dev-160b7818,10.231.248.129,1.3547682599109112,103.78207094342572,SG,read,source_repo,3,success,1911,False,none
8b41b5ed-07ae-433c-a9df-1c28f38b1507,2026-07-01T09:05:00,user-047,dev-cde0d76d,10.116.160.82,-23.535198690256955,-46.61225665148834,BR,query,vpn,3,success,1171,False,none
f9589a73-3a53-423f-af2e-d342330136ec,2026-07-01T09:08:00,user-028,dev-37796b82,10.190.43.150,1.3607118752202547,103.86154285815115,SG,login,admin_console,5,success,149,False,none
03b84771-16fb-4ec4-84aa-a362152b541c,2026-07-01T09:12:00,user-013,dev-81984bc2,10.23.19.36,51.52875918463248,-0.09740341448057879,GB,query,crm,2,success,670,False,none
241a9486-a2f0-4316-916f-18798817265f,2026-07-01T09:12:00,user-077,dev-f219535d,10.188.93.101,1.3897390012929738,103.86427571548423,SG,file_access,source_repo,3,success,144,False,none
694698a3-8b7c-4707-b22f-b5b17336c1d7,2026-07-01T09:13:00,user-017,dev-053e9699,10.230.189.24,19.07956355363472,72.9106406285215,IN,login,crm,2,success,1159,False,none
dc61ef3e-7630-435f-924d-c763c3cbe596,2026-07-01T09:15:00,user-023,dev-c078c24f,10.126.201.126,19.04021716330754,72.89094019824618,IN,query,shared_drive,2,success,1596,False,none
c5ae1096-9443-4015-b0c8-609fa121cb8e,2026-07-01T09:17:00,user-017,dev-053e9699,10.218.253.13,19.123229023534368,72.92185864098319,IN,query,payment_gateway,5,success,3278,False,none
6ab70629-e44f-460e-ab02-485d37fbd021,2026-07-01T09:19:00,user-030,dev-21945b69,10.25.201.147,28.709066263353716,77.1015948275876,IN,login,source_repo,3,success,1537,False,none
d4bfd5ac-01d4-4e84-8aa6-bf9bf1541636,2026-07-01T09:21:00,user-022,dev-76325e74,10.118.207.162,51.47584517751513,-0.11375211233399218,GB,query,email,1,success,1680,False,none
f56862a2-83aa-4441-b2ad-b9eeb4071311,2026-07-01T09:21:00,user-036,dev-a731fdca,10.114.193.104,40.744510330571984,-74.04811694042452,US,query,vpn,3,success,3341,False,none
c5e37920-7507-4be1-9b12-336827950724,2026-07-01T09:22:00,user-009,dev-fb59fc25,10.123.53.198,51.51559033215581,-0.10213210735580429,GB,file_access,payment_gateway,5,success,241,False,none
7efddea7-1bca-4a61-a945-9c68d2e9ba98,2026-07-01T09:26:00,user-005,dev-07ecc6c1,10.204.212.187,1.311608583927563,103.8124764006261,SG,read,shared_drive,2,success,1593,False,none
52bfb6bf-c437-473e-95ce-f9a197cfebfa,2026-07-01T09:28:00,user-044,dev-0b036f30,10.109.205.202,50.094743784630936,8.687157621459683,DE,login,hr_db,4,success,718,False,none
31a2493c-838b-459a-a672-7209bde48135,2026-07-01T09:29:00,user-014,dev-1174241e,10.135.247.50,13.017333739619344,77.57250063959218,IN,read,intranet_wiki,1,success,981,False,none
d286c1f5-496d-40de-beee-2d8cbc4aaf0e,2026-07-01T09:30:00,user-046,dev-8e77f588,10.94.255.109,1.3231532482110657,103.83987126268163,SG,read,admin_console,5,success,1555,False,none
1a9ee3c5-9fd5-45a1-a35d-9dbd50bd2b89,2026-07-01T09:31:00,user-022,dev-76325e74,10.95.161.216,51.50250009707466,-0.17243887373691633,GB,read,email,1,success,99,False,none
72ac65ff-5e1a-4948-977e-1e3ad7550cd2,2026-07-01T09:31:00,user-070,dev-292a2426,10.246.223.223,19.051791153779625,72.89629128361646,IN,login,crm,2,success,1588,False,none
ac0ea88d-cb7c-4ac5-a66a-81b878824f88,2026-07-01T09:32:00,user-032,dev-dae66678,10.159.206.35,51.53545164296276,-0.12537137829115047,GB,login,finance_share,4,success,771,False,none
00f53e43-b1cd-487e-8ad1-d7ff71d8be7b,2026-07-01T09:32:00,user-053,dev-8bfd3ec6,10.20.126.237,50.113841536385515,8.665456963463077,DE,query,shared_drive,2,success,3109,False,none
8e7fb254-b86e-4967-baa3-6dd805b2553c,2026-07-01T09:34:00,user-051,dev-9925419a,10.180.161.141,-33.81965370093819,151.19176541086202,AU,read,intranet_wiki,1,success,1748,False,none
89727ee3-a1ed-4932-81f9-a132e359477a,2026-07-01T09:35:00,user-005,dev-07ecc6c1,10.62.210.91,1.389460737223432,103.86391298688523,SG,query,hr_db,4,success,3013,False,none
d30dca91-78a5-40d1-bdd6-65ad4b5b3645,2026-07-01T09:35:00,user-018,dev-a5345638,10.151.78.51,12.954586528597787,77.58258397747412,IN,file_access,crm,2,success,2105,False,none
